config_id,question_id,retrieval_precision_at_k,context_recall,citation_coverage,answer_grounding_score,context_items,citations,latency_seconds,gold_evidence_documents,retrieved_gold_documents,evidence_recall_at_context,citation_recall,answer_exact_match,answer_contains_gold,answer_token_f1
caracal-external-semantic,q_mhr_0009,0.08333333333333333,0.75,0.25,1.0,36,3,0.326322499953676,4,3,0.75,0.25,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0010,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2648950000293553,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.09421329997712746,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0012,0.041666666666666664,1.0,0.0,1.0,48,4,0.29839090001769364,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0013,0.047619047619047616,1.0,0.0,1.0,42,4,0.4778491999604739,2,2,1.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.09507570002460852,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0015,0.041666666666666664,1.0,0.5,1.0,48,4,0.2356969999964349,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0016,0.08333333333333333,0.75,0.25,1.0,36,3,0.31422880000900477,4,3,0.75,0.25,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.2602140000090003,4,2,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0018,0.07142857142857142,1.0,0.6666666666666666,1.0,42,4,0.48015690001193434,3,3,1.0,0.6666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.08996559999650344,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0020,0.020833333333333332,0.5,0.0,1.0,48,4,0.2936669999617152,2,1,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.0917897000326775,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0022,0.047619047619047616,0.6666666666666666,0.0,1.0,42,4,0.4713822999619879,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0023,0.05555555555555555,0.6666666666666666,0.0,1.0,36,3,0.33448120002867654,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0024,0.047619047619047616,1.0,0.5,1.0,42,4,0.4744401999632828,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.09173839999129996,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0026,0.07142857142857142,1.0,0.3333333333333333,1.0,42,4,0.46663579996675253,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0027,0.047619047619047616,0.6666666666666666,0.3333333333333333,1.0,42,4,0.4711263000499457,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0028,0.041666666666666664,1.0,0.0,1.0,48,4,0.3186668999842368,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0029,0.041666666666666664,1.0,0.0,1.0,48,4,0.2989518999820575,2,2,1.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,0.62104089994682,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.3111874999012798,3,0,0.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0032,0.020833333333333332,0.3333333333333333,0.0,1.0,48,4,0.387667800008785,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0033,0.08333333333333333,1.0,0.6666666666666666,1.0,36,3,0.3079526999499649,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0034,0.05555555555555555,1.0,1.0,1.0,36,3,0.30464559997199103,2,2,1.0,1.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0035,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,42,4,0.48487150005530566,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0036,0.041666666666666664,1.0,0.0,1.0,48,4,0.33446959988214076,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0037,0.0625,1.0,0.6666666666666666,1.0,48,4,0.2275441000238061,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0038,0.041666666666666664,1.0,0.5,1.0,48,4,0.2965035000233911,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.09351350006181747,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.0899708999786526,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0041,0.023809523809523808,0.3333333333333333,0.0,1.0,42,4,0.48988979996647686,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0042,0.047619047619047616,1.0,0.5,1.0,42,4,0.4717382999951951,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0043,0.041666666666666664,1.0,0.5,1.0,48,4,0.2895065000629984,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0044,0.047619047619047616,1.0,0.5,1.0,42,4,0.453518400026951,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.28451270004734397,3,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0046,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,36,3,0.28527430002577603,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0047,0.041666666666666664,0.6666666666666666,0.0,1.0,48,4,0.34947370004374534,3,2,0.6666666666666666,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0048,0.020833333333333332,0.5,0.0,1.0,48,4,0.2926824999740347,2,1,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.09104779997142032,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.0917470000567846,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0001,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2666969999554567,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.3447029999224469,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.3124579999130219,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0004,0.041666666666666664,1.0,0.0,1.0,48,4,0.24446270003682002,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0005,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.2855563000193797,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0006,0.05555555555555555,1.0,0.5,1.0,36,3,0.2774244000320323,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0007,0.041666666666666664,1.0,0.5,1.0,48,4,0.2453885999857448,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0008,0.041666666666666664,1.0,0.0,1.0,48,4,0.3086666000308469,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0009,0.08333333333333333,0.75,0.25,1.0,36,3,0.4564743000664748,4,3,0.75,0.25,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0010,0.08333333333333333,1.0,0.3333333333333333,1.0,36,3,0.26119999994989485,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.09388790000230074,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0012,0.041666666666666664,1.0,0.0,1.0,48,4,0.30059730005450547,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0013,0.047619047619047616,1.0,0.0,1.0,42,4,0.48337670002365485,2,2,1.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.09130979992914945,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0015,0.041666666666666664,1.0,0.5,1.0,48,4,0.23184959997888654,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0016,0.08333333333333333,0.75,0.25,1.0,36,3,0.3098112001316622,4,3,0.75,0.25,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.2588710999698378,4,2,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0018,0.07142857142857142,1.0,0.6666666666666666,1.0,42,4,0.48162179987411946,3,3,1.0,0.6666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.08987340005114675,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0020,0.020833333333333332,0.5,0.0,1.0,48,4,0.2978350999765098,2,1,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.09237119992030784,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0022,0.047619047619047616,0.6666666666666666,0.0,1.0,42,4,0.47425199998542666,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0023,0.05555555555555555,0.6666666666666666,0.0,1.0,36,3,0.33395860000746325,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0024,0.047619047619047616,1.0,0.5,1.0,42,4,0.4778585000312887,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.10035889997379854,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0026,0.07142857142857142,1.0,0.3333333333333333,1.0,42,4,0.48481150006409734,3,3,1.0,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0027,0.047619047619047616,0.6666666666666666,0.3333333333333333,1.0,42,4,0.47699350002221763,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0028,0.041666666666666664,1.0,0.0,1.0,48,4,0.3260309000033885,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0029,0.041666666666666664,1.0,0.0,1.0,48,4,0.299855999997817,2,2,1.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,0.4820560999796726,2,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.3045850999187678,3,0,0.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0032,0.020833333333333332,0.3333333333333333,0.0,1.0,48,4,0.38791259995196015,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0033,0.08333333333333333,1.0,0.6666666666666666,1.0,36,3,0.3086191000184044,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0034,0.05555555555555555,1.0,1.0,1.0,36,3,0.2999147999798879,2,2,1.0,1.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0035,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,42,4,0.4844503000495024,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0036,0.041666666666666664,1.0,0.0,1.0,48,4,0.33509319997392595,2,2,1.0,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0037,0.0625,1.0,0.6666666666666666,1.0,48,4,0.2310118000023067,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0038,0.041666666666666664,1.0,0.5,1.0,48,4,0.30597080005099997,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.09411340003134683,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.0922176000312902,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0041,0.023809523809523808,0.3333333333333333,0.0,1.0,42,4,0.6004725000238977,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0042,0.047619047619047616,1.0,0.5,1.0,42,4,0.47038270003395155,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0043,0.041666666666666664,1.0,0.5,1.0,48,4,0.287840899953153,2,2,1.0,0.5,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0044,0.047619047619047616,1.0,0.5,1.0,42,4,0.4488821999402717,2,2,1.0,0.5,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.28642479999689385,3,0,0.0,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0046,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,36,3,0.28468879993306473,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0047,0.041666666666666664,0.6666666666666666,0.0,1.0,48,4,0.34304330003215,3,2,0.6666666666666666,0.0,1.0,1.0,1.0
caracal-external-semantic,q_mhr_0048,0.020833333333333332,0.5,0.0,1.0,48,4,0.3008557000430301,2,1,0.5,0.0,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.09121850004885346,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
caracal-external-semantic,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.08900670002913103,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0001,0.05714285714285714,0.6666666666666666,0.0,1.0,36,3,1.6186263999552466,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.5483609999646433,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.28234069992322475,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0004,0.024390243902439025,0.5,0.5,1.0,48,4,0.28993719996651635,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0005,0.39285714285714285,0.6666666666666666,0.3333333333333333,1.0,36,3,0.3058523000217974,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0006,0.029411764705882353,0.5,0.0,1.0,36,3,0.3055700000259094,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0007,0.13157894736842105,0.5,0.5,1.0,48,4,0.26106019999133423,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0008,0.02631578947368421,0.5,0.0,1.0,48,4,0.3819007999263704,2,1,0.5,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0009,0.0,0.0,0.0,1.0,36,3,0.3878221999621019,4,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0010,0.0,0.0,0.0,1.0,36,3,0.24250300007406622,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.2531254000496119,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0012,0.21052631578947367,0.5,0.5,1.0,48,4,0.31579229998169467,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0013,0.023809523809523808,0.5,0.0,1.0,42,4,54.14495899999747,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.2673278000438586,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0015,0.044444444444444446,1.0,1.0,1.0,48,4,0.25104950001696125,2,2,1.0,1.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0016,0.07142857142857142,0.25,0.0,1.0,36,3,0.44654429994989187,4,1,0.25,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.23781349998898804,4,2,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0018,0.0,0.0,0.0,1.0,42,4,171.9136616999749,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.14166959997965023,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0020,0.18421052631578946,0.5,0.5,1.0,48,4,0.2871836999547668,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.1433124999748543,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0022,0.0,0.0,0.0,1.0,42,4,59.49203680001665,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0023,0.0,0.0,0.0,1.0,36,3,0.3254580000648275,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0024,0.023809523809523808,0.5,0.0,1.0,42,4,82.4011843999615,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.14295720000518486,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0026,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,42,4,94.28014669998083,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0027,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,42,4,61.19368709996343,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0028,0.02631578947368421,0.5,0.5,1.0,48,4,0.518266000028234,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0029,0.020833333333333332,0.5,0.0,1.0,48,4,0.25630879995878786,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,99.79032839997672,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.25082839996321127,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0032,0.022727272727272728,0.3333333333333333,0.0,1.0,48,4,0.5676130000501871,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0033,0.0,0.0,0.0,1.0,36,3,0.46050970000214875,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0034,0.027777777777777776,0.5,0.5,1.0,36,3,0.22923810000065714,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0035,0.04878048780487805,0.6666666666666666,0.6666666666666666,1.0,42,4,154.9306599999545,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0036,0.05263157894736842,1.0,0.0,1.0,48,4,0.5389500000164844,2,2,1.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0037,0.13157894736842105,1.0,0.6666666666666666,1.0,48,4,0.22312380000948906,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0038,0.020833333333333332,0.5,0.5,1.0,48,4,0.2932144000660628,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.12796370004070923,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.12592880002921447,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0041,0.058823529411764705,0.6666666666666666,0.3333333333333333,1.0,42,4,158.1057601000648,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0042,0.047619047619047616,1.0,1.0,1.0,42,4,69.01901410002029,2,2,1.0,1.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0043,0.0,0.0,0.0,1.0,48,4,0.43924449995392933,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0044,0.05405405405405406,1.0,0.5,1.0,42,4,40.90690930001438,2,2,1.0,0.5,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.20696659991517663,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0046,0.02857142857142857,0.3333333333333333,0.0,1.0,36,3,0.22649699996691197,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0047,0.05128205128205128,0.6666666666666666,0.3333333333333333,1.0,48,4,0.5060971999773756,3,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0048,0.0,0.0,0.0,1.0,48,4,0.24225819995626807,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.13585309992777184,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.12469910003710538,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0001,0.05714285714285714,0.6666666666666666,0.0,1.0,36,3,0.2509411000064574,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.2832118000369519,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.2396090998663567,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0004,0.024390243902439025,0.5,0.5,1.0,48,4,0.21469519997481257,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0005,0.39285714285714285,0.6666666666666666,0.3333333333333333,1.0,36,3,0.2690564999356866,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0006,0.029411764705882353,0.5,0.0,1.0,36,3,0.2793095999513753,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0007,0.13157894736842105,0.5,0.5,1.0,48,4,0.23100050003267825,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0008,0.02631578947368421,0.5,0.0,1.0,48,4,0.34044239996001124,2,1,0.5,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0009,0.0,0.0,0.0,1.0,36,3,0.33301800006302074,4,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0010,0.0,0.0,0.0,1.0,36,3,0.23436639999272302,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.1252625000779517,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0012,0.21052631578947367,0.5,0.5,1.0,48,4,0.28355240006931126,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0013,0.023809523809523808,0.5,0.0,1.0,42,4,53.16537410003366,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.15126429998781532,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0015,0.044444444444444446,1.0,1.0,1.0,48,4,0.20149829995352775,2,2,1.0,1.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0016,0.07142857142857142,0.25,0.0,1.0,36,3,0.4201583999674767,4,1,0.25,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.2159756999462843,4,2,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0018,0.0,0.0,0.0,1.0,42,4,170.58228390006116,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.12966450006933883,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0020,0.18421052631578946,0.5,0.5,1.0,48,4,0.26389490003930405,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.1266930000274442,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0022,0.0,0.0,0.0,1.0,42,4,58.665172999957576,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0023,0.0,0.0,0.0,1.0,36,3,0.30943549994844943,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0024,0.023809523809523808,0.5,0.0,1.0,42,4,81.95715610007755,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.1244582999497652,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0026,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,42,4,94.36531190003734,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0027,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,42,4,61.143432699958794,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0028,0.02631578947368421,0.5,0.5,1.0,48,4,0.48910519998753443,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0029,0.020833333333333332,0.5,0.0,1.0,48,4,0.24532630003523082,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,99.62412899994524,2,0,0.0,0.0,0.0,0.0,0.0
